track_id,title,name,album,genre_top,split
27547,I'm a Sir,Frau,Starlit Carousel,Pop,training
27548,Mesin Penenun Hujan,Frau,Starlit Carousel,Pop,training
27549,Rat and Cat,Frau,Starlit Carousel,Pop,training
27550,Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa,Frau,Starlit Carousel,Pop,training
27551,"Salahku, Sahabatku",Frau,Starlit Carousel,Pop,training
27552,Glow,Frau,Starlit Carousel,Pop,training
27609,Baile me por Tangos,El Niño del Parking,Art Fussion,International,training
27610,Big Foot (Cuántos Años),El Niño del Parking,Art Fussion,International,training
27611,La Juerga en Estado Puro,El Niño del Parking,Art Fussion,International,training
27612,Que te Quiero Yo,El Niño del Parking,Art Fussion,International,training
27613,Los Dolores de Juana,El Niño del Parking,Art Fussion,International,training
27667,Deep Performance,Gradient,Seashore,Electronic,training
27673,Marche pour la cérémonie turque,Bacalao,Beats & Boucles Baroques,Electronic,training
27797,Come to Gwangju with Me (ft. Grizzly616),The Orchestral Movement of 1932,Secret Mixter Selections March 2010,Pop,training
27798,Inspire Me Forever (Secret Anomaly Jonez Mix),spinningmerkaba,Secret Mixter Selections March 2010,Electronic,validation
27799,Elevator,Ms.Vybe,Secret Mixter Selections March 2010,Hip-Hop,training
27802,Like A Flock Of Birds In Flight,onlymeith,Secret Mixter Selections March 2010,Pop,training
27803,"After the War (ft. Alex, MoShang, HEJ31)",SackJo22,Secret Mixter Selections March 2010,Experimental,training
27804,|Two Sides| Why? (ft. Colin Mutchler & Mykleanthony),Scomber,Secret Mixter Selections March 2010,Folk,training
27805,Both Eyes Closed (ft. Panu Moon),State Shirt,Secret Mixter Selections March 2010,Pop,training
27855,Sunset Spiral,Hall Of Fame,Hall of Fame (1997),Folk,training
27856,Rival,Hall Of Fame,"First Came Love, Then Came The Tree",Folk,training
27866,Solo Guitar,Ivanovich,Solo Guitar,Experimental,training
27945,(b) I Know How,Cooper-Moore,A Retrospective 1990-2010 (set 1),Experimental,training
27953,(a) The Forest,Cooper-Moore,A Retrospective 1990-2010 (set 1),International,training
27975,Ladrang WILUJENG,Gamelan Nyai Saraswati,Performing Music of Central Java,International,training
27978,Gending MOON,Gamelan Nyai Saraswati,Performing Music of Central Java,International,training
27981,"Ladrang ASMARADANA, Slendro Ma",Gamelan Nyai Saraswati,Performing Music of Central Java,International,training
27987,Bubaran UDAN MAS,Gamelan Nyai Saraswati,An Evening of Javanese Music and Dance,International,training
28070,Romantic Girl,Bare Wires,"Live at WFMU on the Evan ""Funk"" Davies show, April 6 2010",Rock,test
28072,Nice to Know You,Bare Wires,"Live at WFMU on the Evan ""Funk"" Davies show, April 6 2010",Rock,test
28179,Raise Riddim,I.D. & Baobinga,Bass Music Sessions,Electronic,test
28241,Greek Yoghurt Advice,Copydex,Live On WFMU August 2008,Experimental,training
28260,Leave You Forever,Cloud Nothings,Various Deficiencies Vol. 1,Rock,training
28266,Working Song,Lame Drivers,Various Deficiencies Vol. 1,Rock,test
28274,There Goes My Girl,Sultan,Various Deficiencies Vol. 1,Rock,validation
28375,Salutation,Bomis Prendin,Phantom Limb,Experimental,validation
28376,The Doppler Shift,Bomis Prendin,Phantom Limb,Experimental,validation
28477,Feel It,The Pop Winds,The Turquoise,Pop,training
28478,Drowning In The Dark,The Pop Winds,The Turquoise,Pop,training
28479,The Turquoise,The Pop Winds,The Turquoise,Pop,training
28480,Will Be A Dream,The Pop Winds,The Turquoise,Pop,training
28481,Met Some New Colors,The Pop Winds,The Turquoise,Pop,training
28482,Perennial,The Pop Winds,The Turquoise,Pop,training
28483,Owl Eyes,The Pop Winds,The Turquoise,Pop,training
28484,Fools,The Pop Winds,The Turquoise,Pop,training
28485,Good Person,The Pop Winds,The Turquoise,Pop,training
28546,Our Slanted Voices (ft. Colin Mutchler),DoKashiteru,ccMixter,Electronic,training
28548,summer,General Fuzz,Cool Aberrations,Electronic,training
28553,Lullaby,_ghost,ccMixter,Electronic,training
28571,Epic,Radioactive Sparrow,Lifetimes Achievements Awards,Experimental,training
28608,VOLCANO,Ergo Phizmiz,Volcano!,Pop,training
28692,You A Grave,The Black Bug,I Don't Like You 7'',Rock,test
28802,Eating Babies,Grave Babies,Death Face,Pop,test
29037,raw instrumental pt.1,Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29039,malva (instrumental),Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29040,raw instrumental pt2,Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29041,switches (instrumetal),Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29042,darix togni,Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29043,perro,Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29044,ekiti son feat valeska - april deegee rmx,Digi G'Alessio,"Love, Beats and Pina Coladas",Electronic,validation
29045,I Want You,Buffalo Stance,Sugar Glider,Pop,training
29128,gymnosperm,Jim Morisson mon cul,jim morrison mon cul,Pop,training
29180,mamido,Charlene Darling,Finnish Eyes,Pop,training
29243,Blue Hardrock Spasm,Benjamin Bret,Bolaté,Pop,training
29245,The Angel,Benjamin Bret,Bolaté,Pop,training
29255,Lounge Light,Benjamin Bret,Bolaté,Pop,training
29271,Discount Store,Dan Bryk,netBloc Vol. 28: Why You Get A Record Deal?,Pop,training
29272,Cycle Fragment,Ergo Phizmiz,netBloc Vol. 28: Why You Get A Record Deal?,Experimental,training
29350,"Misa en Quechua en Pisac, Perú - 7 7",2 cholitas,Ulqutushuy,International,validation
29351,tipac tipac,danzante de tijeras,Ulqutushuy,International,test
29355,Yayno,InKa,Ulqutushuy,International,training
29465,Aunt Sqrot & Narcoleptus Git,Copydex,Cash Price Champion,Experimental,training
29480,Fighting Challenge,Falcao and Monashee,Fools,Folk,training
29526,Blast Off!,8bit Betty,too bleep to bloop,Electronic,validation
29528,And I know that you're happy (ballad of the lonesome spaceboy),8bit Betty,too bleep to bloop,Electronic,validation
29530,Spooky Loop,8bit Betty,too bleep to bloop,Electronic,validation
29587,The Story Of Mr Busalot Trailer (Bonus Track),Mr. Busalot,Test Screening of 'The Story Of Mr. Busalot',Hip-Hop,training
29602,L'Automne En Amour,KenLo Craqnuques,Cailloux Germés,Hip-Hop,training
29673,I.C.,Listen With Sarah,Are You Sitting Comfortably?,Electronic,training
29718,Controlled Relaxation,Codex Machine,Man vs Monkey EP,Hip-Hop,training
29719,Man vs. Monkey,Codex Machine,Man vs Monkey EP,Hip-Hop,training
29720,S.P.Y.,Codex Machine,Man vs Monkey EP,Hip-Hop,training
29721,You Can Never Escape The Underground,Codex Machine,Man vs Monkey EP,Hip-Hop,training
29738,Just Say Booger (Brody and the Booger Brigade),Brody,Silly Songs,Experimental,training
29739,Big Blue Day,Uncle Neptune,Silly Songs,Experimental,training
29740,The Jagables,Kazoo Funk Orchestra,Silly Songs,Experimental,training
29741,Il Circo Smorfioso,A Smile for Timbuctu,Silly Songs,Experimental,training
29742,Penguin and Sea Lion,El Zoologico,Silly Songs,Experimental,training
29744,All You Need Is Toys,Rufus Hofbagger,Silly Songs,Experimental,training
29745,Spunky Left Two Three,The Bran Flakes,Silly Songs,Experimental,training
29746,Dont Let Sheep Play The Piano (Lee and Sheep),Lee Rosevere,Silly Songs,Experimental,training
29747,Padi Badi Bap (Mister Jan and His Singing Little Spiders),Mister Jan,Silly Songs,Experimental,training
29750,The Little Monkey Song,Pastor McPurvis,Silly Songs,Experimental,training
29752,Row Row Row Your Boat (Mister Jan),Mister Jan,Silly Songs,Experimental,training
29807,Intro / Reggae 1 / Rising Son,The Dreams,"Live at WFMU on Brian Turner's show, 5/4/2010",Rock,training
29813,Reggae 2,The Dreams,"Live at WFMU on Brian Turner's show, 5/4/2010",Rock,training
29816,In The Fall,Future Islands,Live at WFMU on Marty McSorley's Show on 05/05/2010,Electronic,training
29961,Villaintime Madness,Deal The Villain,The DTV Beat Tape,Hip-Hop,training
29971,wild tape,Amy Sayer,The Wild Tape,Folk,training
30041,Rocket Into The Future,Cullah,E=MC Cullah,Hip-Hop,training
30043,Soul Hip Hop,Cullah,E=MC Cullah,Hip-Hop,training
30050,Accordion,Cullah,Killah Cullah,Hip-Hop,training
30056,Gypsy,Cullah,Killah Cullah,Hip-Hop,training
30058,JazzBass,Cullah,Killah Cullah,Hip-Hop,training
30059,MC Cullah's Guitar,Cullah,Killah Cullah,Hip-Hop,training
30090,Tribal 23 Tribute,1 Riche Kannibal,L'intrus-Mental,Experimental,training
30095,Millenium Samba,1 Riche Kannibal,L'intrus-Mental,Experimental,training
30120,test-3º SOME PIANOS AND A BICYCLE,Juan Antonio Nieto,Test,Experimental,training
30196,Phase Of Prisms,Lee Rosevere,Backtime,Instrumental,training
30198,Son Of Tegwar,Lee Rosevere,Backtime,Experimental,training
30230,TIME/Leap,St. LaRok,Leap Year EP,Hip-Hop,training
30316,Frozen Assets,Wm. Burke's Hideous Truth,This Strange Little Cricket,Experimental,test
30486,gneiss,Amil Byleckie,Delirious,Pop,training
30487,probably digging my own grave,Amil Byleckie,Delirious,Pop,training
30488,that face you wear,Amil Byleckie,Delirious,Pop,training
30519,Icarus,Trash80,Icarus,Electronic,training
30520,Robot Sneakers,Trash80,Icarus,Electronic,training
30521,Missing You,Trash80,Icarus,Electronic,training
30522,At Teh Disko,Trash80,Icarus,Electronic,training
30636,connecticut,"If, Bwana",Pogus/White Fungus Compilation,Experimental,training
30682,Daymare (Meth Lounge mix by Fez Dispenser),Boom Dispenser,Boom Dispenser remixs: A Chronic Groove Feeder,Experimental,validation
30690,Magma,Ambient Fabric,Classwar Karaoke - 0010 Survey,Experimental,training
30702,Walk through Trees,Gurdonark,Classwar Karaoke - 0010 Survey,Experimental,validation
30740,Part IV,Paul Metzger,The Uses of Infinity (Live at ISSUE Project Room),Experimental,training
30895,Camuffarsi e Mantenere la Calma (Al Pianobar),Digi G'Alessio,L'Attentato ai Mondiali,Electronic,validation
31040,Hallon,Christian Bjoerklund,Skapmat,Electronic,training
31041,5,Christian Bjoerklund,Skapmat,Electronic,training
31042,FB-01_#2,Christian Bjoerklund,Skapmat,Electronic,training
31043,The Professor's Lab,Christian Bjoerklund,Skapmat,Electronic,training
31044,In The Belly Of Gorgul,Christian Bjoerklund,Skapmat,Electronic,training
31165,A palavra / O primeiro passo,BNegão & Seletores de Freqüência,Enxugando Gelo,International,training
31356,Toot Toot,Spectre Folk,Live at WFMU on Brian Turner's Show 4/13/2010,Folk,training
31389,Last Night,Amy Sayer,Amy Sayer's Songs,Folk,training
31390,Hands of Time,Amy Sayer,Amy Sayer's Songs,Folk,training
31391,More Love,Amy Sayer,Amy Sayer's Songs,Folk,training
31392,Siren Song,Amy Sayer,Amy Sayer's Songs,Folk,training
31568,Morning News,Nameless Dancers,Morning Touches,Electronic,validation
31807,Oh Eve,Fuck Buddies,VA - Just Let Us Be Great,Folk,training
31887,Gavotte,Louise Ebrel and Ifig Flatres,"Live at WFMU on Transpacific Sound Paradise, 5/22/10",International,training
31888,Pach Pi,Louise Ebrel and Ifig Flatres,"Live at WFMU on Transpacific Sound Paradise, 5/22/10",International,training
31889,Pierig a Fransoazig,Louise Ebrel and Ifig Flatres,"Live at WFMU on Transpacific Sound Paradise, 5/22/10",International,training
31999,I Want a House,Twin Sister,Vampires with Dreaming Kids,Rock,training
32001,Ginger,Twin Sister,Vampires with Dreaming Kids,Rock,training
32021,Christmas,Das Black Milk,"Live on WFMU's Evan ""Funk"" Davies Show 6/23/2010",Rock,training
32075,Rocker's Night Out (Punk for a Day),Single Bullet Theory,SBT: 1977-1980,Rock,training
32081,Miss Two Knives,Single Bullet Theory,SBT: 1977-1980,Rock,training
32218,Happy Sun,Monokle & Galun,In Frame,Electronic,training
32325,Krime,Plushgoolash,Chin09: Plushgoolash,Pop,training
32326,Spatabit,Plushgoolash,Chin09: Plushgoolash,Pop,training
32327,Mr Head Talks About His Testic,Plushgoolash,Chin09: Plushgoolash,Pop,training
32328,A Frog's Cheese,Plushgoolash,Chin09: Plushgoolash,Pop,training
32329,Elephant Juice,Plushgoolash,Chin09: Plushgoolash,Pop,training
32330,Happy Birthday to Your Mother,Plushgoolash,Chin09: Plushgoolash,Pop,training
32331,My Purple Shirt,Plushgoolash,Chin09: Plushgoolash,Pop,training
32332,Les,Plushgoolash,Chin09: Plushgoolash,Pop,training
32333,Bride of Chucky,Plushgoolash,Chin09: Plushgoolash,Pop,training
32334,Brown Rainbows,Plushgoolash,Chin09: Plushgoolash,Pop,training
32335,Legs on a Wine Glass,Plushgoolash,Chin09: Plushgoolash,Pop,training
32336,Blatant Drunken Lies,Plushgoolash,Chin09: Plushgoolash,Pop,training
32337,I Invented Everything,Plushgoolash,Chin09: Plushgoolash,Pop,training
32338,Bad Boy,Plushgoolash,Chin09: Plushgoolash,Pop,training
32339,The Crap Lion,Plushgoolash,Chin09: Plushgoolash,Pop,training
32340,A Man Called Dave,Plushgoolash,Chin09: Plushgoolash,Pop,training
32433,Wake Up,Crazy Games,Micro Invasion - East Jakarta Chiptunes Compilation,Electronic,training
32435,Password,Go Gadget,Micro Invasion - East Jakarta Chiptunes Compilation,Electronic,test
32437,Healing,Big Bang Boom,Micro Invasion - East Jakarta Chiptunes Compilation,Electronic,training
32438,Go! Go! Go!,You Kill My Brother,Micro Invasion - East Jakarta Chiptunes Compilation,Electronic,training
32439,Chased By A Running Chupacabra,Son Of A Bit!,Micro Invasion - East Jakarta Chiptunes Compilation,Electronic,training
32525,I Can't Help Falling in Love with You,Secret Cities,"Live at WFMU on Night People, 7/1/10",Pop,training
32686,Class,transient,Symphony of Curves,Hip-Hop,training
32687,You and Me,transient,Symphony of Curves,Hip-Hop,training
32689,Lazy Groove,transient,Symphony of Curves,Hip-Hop,training
32693,Organic,transient,Symphony of Curves,Hip-Hop,training
32694,Take a Trip and Never Leave the Farm,transient,Symphony of Curves,Hip-Hop,training
32695,In Too Deep,transient,Symphony of Curves,Hip-Hop,training
32755,Teknical Development,Anitek,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Hip-Hop,training
32756,Ninety Days,Robin Grey,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Folk,validation
32759,And The Pond Life Flourished,Heifervescent,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Pop,training
32760,Bury The Doubt,Christophe Marc,netBloc Vol. 29: Fantastic! Incredible! Stupendous!,Pop,training
32800,It's Not The Heat (It's The Humidity),Yair Yona,"Live in IDC Radio, Tel Aviv",Folk,training
32882,Crown City Rockers - No Sense (Remix),Katrah-Quey,Hearing The Earthtones After,Hip-Hop,training
33020,Whistling/Cartoons,Dublin Duck Dispensary,Yykes Basket,Rock,training
33049,Carnival,Eric Lindley,"Live at WFMU on Beastin' The Airwaves, 6/29/10",Folk,training
33050,It's Funny,Eric Lindley,"Live at WFMU on Beastin' The Airwaves, 6/29/10",Folk,training
33064,Little Toys,Willow,Little Toys EP,Electronic,training
33067,Gran Pecador,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33068,Loca,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33069,Sombrero - Calentones,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33070,Villera Mistica,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33071,La Gata Bajo La Lluvia,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33072,Lanzaplatos,Chico Trujillo,"Live at WFMU on Transpacific Sound Paradise, 7/24/10",International,training
33123,Piano  5-1,Elisa Luu,The time of waiting,Electronic,training
33124,Colazione su saturno,Menion,Out of sound/Out of silence,Electronic,training
33203,African Era,Maryos,Bad Panda #15,Electronic,training
33216,Noi Doi (Silent Strike Remix),Alexandrina,Buzz.RO! 2010 [LCL00],Electronic,training
33221,Belladonna,Suie Paparude,Buzz.RO! 2010 [LCL00],Electronic,training
33278,Rails,Bing and Ruth,Bad Panda #39,Experimental,training
33415,Folklore Inca-Qheswa,runa simi language singer,ulqutushuy2,International,training
33422,DIANA      Quiñota   Chumbivilcas(2),BANDA TIPICA LOS AUTENTICOS DE MARKA MARKA,ulqutushuy2,International,training
33424,???,las Salcabambinitas,ulqutushuy2,International,training
33426,CANTOS DE LAS JOVENES,CONCHACCOTA PROGRESO GRAU,ulqutushuy2,International,training
33446,Mad About You,Yair Yona,"Live in IDC Radio, Tel Aviv",Folk,training
33459,Cherry Cherry,Unrest,"Live at WFMU on Brian Turner's Show, 7/20/10",Rock,training
33460,So Sick,Unrest,"Live at WFMU on Brian Turner's Show, 7/20/10",Rock,training
33461,Make Out Club,Unrest,"Live at WFMU on Brian Turner's Show, 7/20/10",Rock,training
33465,West Coast Love Affair,Unrest,"Live at WFMU on Brian Turner's Show, 7/20/10",Rock,training
33477,"Some nights when our dreams were scratched away, we tried to remain calm with the Single String Charmer",Ran Slavin,The Mediterranean Drift,Experimental,training
33486,location 6,Greg Davis,Ten Locations Along Hunter Creek,Experimental,validation
33538,Roka,Calexico,Live in Nuremberg 2009,Rock,training
33992,Oblivion,The Pleasure Kills,Live at WFMU on Evan Funk Davies' show 8/4/2010,Rock,test
34003,On Eerie Bonds,Andrij Orel,WHNZ:11:SOM,Experimental,training
34147,05 Russian Dance,Yair Yona,"Live@Uganda Pub, Jerusalem, Israel, 13-07-2010",Folk,training
34167,WFMU Freestyle,Blitz The Ambassador,Live at WFMU on Put the Needle on the Record with Billy Jam 8/13/10,Hip-Hop,training
34257,Ocean,Bebe Fang,Live at WFMU on Beastin' The Airwaves! with Keili,Experimental,training
34258,Work,Bebe Fang,Live at WFMU on Beastin' The Airwaves! with Keili,Experimental,training
34263,Nature's Cry,Bebe Fang,Live at WFMU on Beastin' The Airwaves! with Keili,Experimental,training
